Region: GAG-2
Number of records retrieved: 199
#	Patient Code	PAT id(SSAM)	Accession	Name	Subtype	Country	Sampling Year	HXB2/MAC239 start	HXB2/MAC239 stop	Sequence Length	Organism
185	PIC1362	13654	DQ853791	14707_1	B	UNITED STATES	2002	1193	1825	633	HIV-1
186	PIC1362	13654	DQ853790	14706_1	B	UNITED STATES	2001	1193	1825	633	HIV-1
187	PIC1362	13654	DQ853789	14705_1	B	UNITED STATES	2001	1193	1825	633	HIV-1
188	PIC1362	13654	DQ853788	14704_1	B	UNITED STATES	2001	1193	1825	633	HIV-1
189	PIC1362	13654	DQ853787	14703_1	B	UNITED STATES	2001	1193	1825	633	HIV-1
190	PIC1362	13654	DQ853786	14702_1	B	UNITED STATES	2001	1193	1825	633	HIV-1
191	PIC1362	13654	DQ853785	14701_1	B	UNITED STATES	2001	1193	1825	633	HIV-1
192	PIC1362	13654	DQ853784	14700_1	B	UNITED STATES	2001	1193	1825	633	HIV-1
193	PIC1362	13654	DQ853783	14699_1	B	UNITED STATES	2001	1193	1825	633	HIV-1
194	PIC1362	13654	DQ853782	14698_1	B	UNITED STATES	2001	1193	1825	633	HIV-1
195	PIC1362	13654	DQ853781	14697_1	B	UNITED STATES	2001	1193	1825	633	HIV-1
196	PIC1362	13654	DQ853780	14696_1	B	UNITED STATES	2001	1193	1825	633	HIV-1
197	PIC1362	13654	DQ853779	14695_1	B	UNITED STATES	2000	1193	1825	633	HIV-1
198	PIC1362	13654	DQ853778	14694_1	B	UNITED STATES	2000	1193	1825	633	HIV-1
199	PIC1362	13654	DQ853777	14693_1	B	UNITED STATES	2000	1193	1825	633	HIV-1
200	PIC1362	13654	DQ853776	14692_1	B	UNITED STATES	2000	1193	1825	633	HIV-1
201	PIC1362	13654	DQ853775	14691_1	B	UNITED STATES	2000	1193	1825	633	HIV-1
202	PIC1362	13654	DQ853774	14690_1	B	UNITED STATES	2000	1193	1825	633	HIV-1
203	PIC1362	13654	DQ853650	14566_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
204	PIC1362	13654	DQ853651	14567_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
205	PIC1362	13654	DQ853652	14568_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
206	PIC1362	13654	DQ853653	14569_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
207	PIC1362	13654	DQ853654	14570_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
208	PIC1362	13654	DQ853655	14571_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
209	PIC1362	13654	DQ853656	14572_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
210	PIC1362	13654	DQ853657	14573_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
211	PIC1362	13654	DQ853658	14574_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
212	PIC1362	13654	DQ853659	14575_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
213	PIC1362	13654	DQ853660	14576_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
214	PIC1362	13654	DQ853661	14577_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
215	PIC1362	13654	DQ853662	14578_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
216	PIC1362	13654	DQ853663	14579_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
217	PIC1362	13654	DQ853664	14580_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
218	PIC1362	13654	DQ853665	14581_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
219	PIC1362	13654	DQ853666	14582_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
220	PIC1362	13654	DQ853667	14583_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
221	PIC1362	13654	DQ853668	14584_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
222	PIC1362	13654	DQ853669	14585_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
223	PIC1362	13654	DQ853670	14586_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
224	PIC1362	13654	DQ853671	14587_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
225	PIC1362	13654	DQ853672	14588_1	B	UNITED STATES	1998	1193	1825	633	HIV-1
226	PIC1362	13654	DQ853673	14589_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
227	PIC1362	13654	DQ853674	14590_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
228	PIC1362	13654	DQ853675	14591_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
229	PIC1362	13654	DQ853676	14592_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
230	PIC1362	13654	DQ853677	14593_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
231	PIC1362	13654	DQ853678	14594_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
232	PIC1362	13654	DQ853679	14595_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
233	PIC1362	13654	DQ853680	14596_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
234	PIC1362	13654	DQ853681	14597_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
235	PIC1362	13654	DQ853682	14598_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
236	PIC1362	13654	DQ853683	14599_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
237	PIC1362	13654	DQ853684	14600_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
238	PIC1362	13654	DQ853685	14601_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
239	PIC1362	13654	DQ853686	14602_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
240	PIC1362	13654	DQ853687	14603_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
241	PIC1362	13654	DQ853688	14604_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
242	PIC1362	13654	DQ853689	14605_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
243	PIC1362	13654	DQ853690	14606_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
244	PIC1362	13654	DQ853691	14607_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
245	PIC1362	13654	DQ853692	14608_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
246	PIC1362	13654	DQ853693	14609_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
247	PIC1362	13654	DQ853694	14610_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
248	PIC1362	13654	DQ853695	14611_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
249	PIC1362	13654	DQ853696	14612_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
250	PIC1362	13654	DQ853697	14613_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
251	PIC1362	13654	DQ853698	14614_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
252	PIC1362	13654	DQ853699	14615_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
253	PIC1362	13654	DQ853700	14616_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
254	PIC1362	13654	DQ853701	14617_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
255	PIC1362	13654	DQ853702	14618_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
256	PIC1362	13654	DQ853703	14619_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
257	PIC1362	13654	DQ853704	14620_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
258	PIC1362	13654	DQ853705	14621_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
259	PIC1362	13654	DQ853706	14622_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
260	PIC1362	13654	DQ853707	14623_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
261	PIC1362	13654	DQ853708	14624_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
262	PIC1362	13654	DQ853709	14625_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
263	PIC1362	13654	DQ853710	14626_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
264	PIC1362	13654	DQ853711	14627_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
265	PIC1362	13654	DQ853712	14628_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
266	PIC1362	13654	DQ853713	14629_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
267	PIC1362	13654	DQ853714	14630_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
268	PIC1362	13654	DQ853715	14631_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
269	PIC1362	13654	DQ853716	14632_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
270	PIC1362	13654	DQ853717	14633_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
271	PIC1362	13654	DQ853718	14634_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
272	PIC1362	13654	DQ853719	14635_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
273	PIC1362	13654	DQ853720	14636_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
274	PIC1362	13654	DQ853721	14637_1	B	UNITED STATES	1999	1193	1825	633	HIV-1
275	PIC1362	13654	DQ853722	14638_1	B	UNITED STATES	1999	1193	1828	636	HIV-1
276	PIC1362	13654	DQ853723	14639_1	B	UNITED STATES	1999	1193	1828	636	HIV-1
277	PIC1362	13654	DQ853724	14640_1	B	UNITED STATES	1999	1193	1828	636	HIV-1
278	PIC1362	13654	DQ853725	14641_1	B	UNITED STATES	1999	1193	1828	636	HIV-1
279	PIC1362	13654	DQ853726	14642_1	B	UNITED STATES	1999	1193	1828	636	HIV-1
280	PIC1362	13654	DQ853727	14643_1	B	UNITED STATES	1999	1193	1828	636	HIV-1
281	PIC1362	13654	DQ853728	14644_1	B	UNITED STATES	1999	1193	1828	635	HIV-1
282	PIC1362	13654	DQ853729	14645_1	B	UNITED STATES	1999	1193	1828	635	HIV-1
283	PIC1362	13654	DQ853730	14646_1	B	UNITED STATES	1999	1193	1828	636	HIV-1
284	PIC1362	13654	DQ853731	14647_1	B	UNITED STATES	1999	1193	1828	636	HIV-1
285	PIC1362	13654	DQ853732	14648_1	B	UNITED STATES	1999	1193	1828	636	HIV-1
286	PIC1362	13654	DQ853733	14649_1	B	UNITED STATES	1999	1193	1828	636	HIV-1
287	PIC1362	13654	DQ853734	14650_1	B	UNITED STATES	2000	1193	1828	636	HIV-1
288	PIC1362	13654	DQ853735	14651_1	B	UNITED STATES	2000	1193	1828	636	HIV-1
289	PIC1362	13654	DQ853736	14652_1	B	UNITED STATES	2000	1193	1828	636	HIV-1
290	PIC1362	13654	DQ853737	14653_1	B	UNITED STATES	2000	1193	1828	636	HIV-1
291	PIC1362	13654	DQ853738	14654_1	B	UNITED STATES	2000	1193	1828	636	HIV-1
292	PIC1362	13654	DQ853739	14655_1	B	UNITED STATES	2000	1193	1828	636	HIV-1
293	PIC1362	13654	DQ853740	14656_1	B	UNITED STATES	2000	1193	1828	636	HIV-1
294	PIC1362	13654	DQ853741	14657_1	B	UNITED STATES	2000	1193	1828	636	HIV-1
295	PIC1362	13654	DQ853742	14658_1	B	UNITED STATES	2000	1193	1828	636	HIV-1
296	PIC1362	13654	DQ853743	14659_1	B	UNITED STATES	2000	1193	1828	636	HIV-1
297	PIC1362	13654	DQ853744	14660_1	B	UNITED STATES	2000	1193	1828	636	HIV-1
298	PIC1362	13654	DQ853745	14661_1	B	UNITED STATES	2000	1193	1828	636	HIV-1
299	PIC1362	13654	DQ853746	14662_1	B	UNITED STATES	2000	1193	1825	633	HIV-1
300	PIC1362	13654	DQ853747	14663_1	B	UNITED STATES	2000	1193	1825	633	HIV-1
301	PIC1362	13654	DQ853748	14664_1	B	UNITED STATES	2000	1193	1825	633	HIV-1
302	PIC1362	13654	DQ853749	14665_1	B	UNITED STATES	2000	1193	1825	633	HIV-1
303	PIC1362	13654	DQ853750	14666_1	B	UNITED STATES	2000	1193	1825	633	HIV-1
304	PIC1362	13654	DQ853751	14667_1	B	UNITED STATES	2000	1193	1825	633	HIV-1
305	PIC1362	13654	DQ853752	14668_1	B	UNITED STATES	2000	1193	1825	633	HIV-1
306	PIC1362	13654	DQ853753	14669_1	B	UNITED STATES	2000	1193	1825	633	HIV-1
307	PIC1362	13654	DQ853754	14670_1	B	UNITED STATES	2000	1193	1825	633	HIV-1
308	PIC1362	13654	DQ853755	14671_1	B	UNITED STATES	2000	1193	1825	633	HIV-1
309	PIC1362	13654	DQ853756	14672_1	B	UNITED STATES	2000	1193	1825	633	HIV-1
310	PIC1362	13654	DQ853757	14673_1	B	UNITED STATES	2000	1193	1828	636	HIV-1
311	PIC1362	13654	DQ853758	14674_1	B	UNITED STATES	2000	1193	1828	636	HIV-1
312	PIC1362	13654	DQ853759	14675_1	B	UNITED STATES	2000	1193	1828	636	HIV-1
313	PIC1362	13654	DQ853760	14676_1	B	UNITED STATES	2000	1193	1828	636	HIV-1
314	PIC1362	13654	DQ853761	14677_1	B	UNITED STATES	2000	1193	1828	636	HIV-1
