# del_effect	ada_effect	del_frac	ada_frac	trashed	good	Asyn	Anonsyn	counts_syn	counts_nonsyn	subs_syn	subs_nonsyn	poly_25to75_syn	poly_25to75_nonsyn	N	mu	coi	del_effect_in	ada_eff_in	del_frac_in	ada_rate_in	folder
0.000367159653773	0.00206511906618	0.677717717718	-2.08333333333e-05	0.0	100.0	-0.123130189949	nan	0.0100888702825	inf	3.03303303303e-06	3.89805097451e-08	0.0321411411411	8.99550224888e-06	33522.0	3.38522818699e-05	0.0350417034047	0.000367159653773	0.0110793641893	0.679643214405	0.000282347271045	short_longer_N_33522.3591572_mu_3.38522818699e-05_coi_0.0350417034047_del_eff_0.000367159653773_ada_effect_0.0110793641893_del_frac_0.679643214405_ada_dens_0.000282347271045
0.00381235848175	0.018052186853	0.869429429429	0.0015256986093	0.0	100.0	-0.0662417195607	0.286698217877	0.000123752723578	0.000196143632432	2.66666666667e-06	1.80209895052e-06	0.0109429429429	0.000251874062969	31179.0	3.07774553928e-05	0.0261141547271	0.00381235848175	0.0176163246426	0.865955318439	0.00235012175874	short_longer_N_31179.5926177_mu_3.07774553928e-05_coi_0.0261141547271_del_eff_0.00381235848175_ada_effect_0.0176163246426_del_frac_0.865955318439_ada_dens_0.00235012175874
0.000138903835552	0.0111652816171	0.462372372372	inf	0.0	100.0	-0.107758630758	0.291717918392	7.15909089631e-05	0.00044884430696	9.03303303303e-06	1.01349325337e-06	0.0536216216216	0.000221889055472	38007.0	2.86891820347e-05	0.022953943066	0.000138903835552	0.0113986202213	0.461320440147	0.00141574051677	short_longer_N_38007.7721939_mu_2.86891820347e-05_coi_0.022953943066_del_eff_0.000138903835552_ada_effect_0.0113986202213_del_frac_0.461320440147_ada_dens_0.00141574051677
0.000767293738022	0.00621471434729	0.614054054054	0.00168213111973	0.0	100.0	-0.0644206930955	0.291320810972	3.71477122915e-05	0.000190349611818	8.70870870871e-06	1.69715142429e-06	0.0305495495495	0.000514242878561	28922.0	2.83071608212e-05	0.0125536477292	0.000767293738022	0.0061625897097	0.612620873625	0.00264529528629	short_longer_N_28922.8416489_mu_2.83071608212e-05_coi_0.0125536477292_del_eff_0.000767293738022_ada_effect_0.0061625897097_del_frac_0.612620873625_ada_dens_0.00264529528629
0.00302803148652	0.00673741279292	0.791861861862	0.0108573520711	0.0	100.0	-0.0217998899783	0.284560346825	4.5232992282e-05	2.35464244638e-05	5.87387387387e-06	1.29055472264e-05	0.0153903903904	0.00388155922039	31012.0	3.41351262014e-05	0.0453199175103	0.00302803148652	0.00678855372037	0.789429809937	0.018749556395	short_longer_N_31012.7129674_mu_3.41351262014e-05_coi_0.0453199175103_del_eff_0.00302803148652_ada_effect_0.00678855372037_del_frac_0.789429809937_ada_dens_0.018749556395
0.00126970033374	0.00390613059686	0.718438438438	inf	0.0	100.0	-0.0279678464289	0.277483929351	4.23968527101e-05	0.000344398567411	7.6036036036e-06	1.08845577211e-06	0.0212072072072	0.000499250374813	34992.0	3.33089983484e-05	0.00507737095094	0.00126970033374	0.00420766685676	0.717155718573	0.00202256257696	short_longer_N_34992.9043801_mu_3.33089983484e-05_coi_0.00507737095094_del_eff_0.00126970033374_ada_effect_0.00420766685676_del_frac_0.717155718573_ada_dens_0.00202256257696
0.00179646243118	0.00888808257162	0.660510510511	0.00703584185242	0.0	100.0	-0.00255443617003	0.248671102693	1.72039005544e-05	3.88333274409e-05	1.23603603604e-05	7.80509745127e-06	0.0157297297297	0.0018215892054	13318.0	3.32782182629e-05	0.0111195115317	0.00179646243118	0.00907442829166	0.661387129043	0.0121430591181	short_longer_N_13318.5868423_mu_3.32782182629e-05_coi_0.0111195115317_del_eff_0.00179646243118_ada_effect_0.00907442829166_del_frac_0.661387129043_ada_dens_0.0121430591181
0.0014467276959	0.00366917058515	0.89987987988	0.00172039603111	0.0	100.0	-0.107352590931	0.279913168592	0.000627390877721	0.000263252584446	1.22522522523e-06	1.49325337331e-06	0.00635135135135	0.00063868065967	27514.0	2.33012411437e-05	0.0286344806597	0.0014467276959	0.00366455581171	0.899966655552	0.00257614511577	short_longer_N_27514.7559214_mu_2.33012411437e-05_coi_0.0286344806597_del_eff_0.0014467276959_ada_effect_0.00366455581171_del_frac_0.899966655552_ada_dens_0.00257614511577
0.00557077098716	0.0255838861431	0.788918918919	0.0032166700188	0.0	100.0	0.00918032497782	0.221592131418	6.27859403791e-05	7.33742703045e-05	3.93393393393e-06	4.09295352324e-06	0.00443843843844	0.000437781109445	13498.0	1.93497836965e-05	0.0114048447421	0.00557077098716	0.0259799441271	0.785178392798	0.00532323197001	short_longer_N_13498.47912_mu_1.93497836965e-05_coi_0.0114048447421_del_eff_0.00557077098716_ada_effect_0.0259799441271_del_frac_0.785178392798_ada_dens_0.00532323197001
0.000239585108012	0.0205828960361	0.643573573574	0.0060923843963	0.0	100.0	0.0021427966075	0.269264440816	1.82903745849e-05	4.31086302739e-05	1.34294294294e-05	7.73613193403e-06	0.0192882882883	0.000989505247376	36118.0	1.85098871398e-05	0.0169621216816	0.000239585108012	0.0204144011967	0.638629543181	0.0102676366183	short_longer_N_36118.6062866_mu_1.85098871398e-05_coi_0.0169621216816_del_eff_0.000239585108012_ada_effect_0.0204144011967_del_frac_0.638629543181_ada_dens_0.0102676366183
0.00308908560245	0.00329134412991	0.960900900901	inf	0.0	100.0	-0.0216839317425	0.289024390244	0.00022180277603	0.00130342624855	1.01501501502e-06	3.77811094453e-07	0.00260960960961	0.000160419790105	12401.0	3.15116499337e-05	0.00532491220648	0.00308908560245	0.00374706503092	0.961737245749	0.00101220487074	short_longer_N_12401.0981264_mu_3.15116499337e-05_coi_0.00532491220648_del_eff_0.00308908560245_ada_effect_0.00374706503092_del_frac_0.961737245749_ada_dens_0.00101220487074
0.00128145266179	0.00361302202446	0.914384384384	inf	0.0	100.0	-0.122415946621	0.280444444445	0.00148615149915	0.000711643911644	7.74774774775e-07	6.29685157421e-07	0.00673573573574	0.000310344827586	26259.0	2.64231158319e-05	0.047565943212	0.00128145266179	0.00358386342013	0.914721573858	0.00121411946112	short_longer_N_26259.6404585_mu_2.64231158319e-05_coi_0.047565943212_del_eff_0.00128145266179_ada_effect_0.00358386342013_del_frac_0.914721573858_ada_dens_0.00121411946112
0.000299335840543	0.0229225639084	0.858888888889	0.00311950690233	0.0	100.0	0.00723263683265	0.229375702883	1.60688889503e-05	8.09650251109e-05	1.51471471471e-05	3.90104947526e-06	0.020003003003	0.000532233883058	21657.0	2.50320178339e-05	0.00684986861864	0.000299335840543	0.0238758762786	0.857702567523	0.0050396549226	short_longer_N_21657.9563741_mu_2.50320178339e-05_coi_0.00684986861864_del_eff_0.000299335840543_ada_effect_0.0238758762786_del_frac_0.857702567523_ada_dens_0.0050396549226
0.00108395604218	0.0236958257107	0.817807807808	0.00412335866546	0.0	100.0	-0.0569489038901	0.244431474232	2.17848224116e-05	6.09139990023e-05	7.62762762763e-06	5.46926536732e-06	0.0228048048048	0.000806596701649	17872.0	3.92309062747e-05	0.0430806031418	0.00108395604218	0.02471521094	0.82144048016	0.00672061684836	short_longer_N_17872.2504327_mu_3.92309062747e-05_coi_0.0430806031418_del_eff_0.00108395604218_ada_effect_0.02471521094_del_frac_0.82144048016_ada_dens_0.00672061684836
0.000167266050566	0.00282901767678	0.604324324324	-2.83333333333e-05	0.0	100.0	-0.124771293017	nan	0.0052327078809	inf	1.54354354354e-06	7.1964017991e-08	0.0178078078078	1.79910044978e-05	22187.0	1.56288837148e-05	0.0220217231284	0.000167266050566	0.00783666671576	0.602367455819	0.000317809876196	short_longer_N_22187.3544109_mu_1.56288837148e-05_coi_0.0220217231284_del_eff_0.000167266050566_ada_effect_0.00783666671576_del_frac_0.602367455819_ada_dens_0.000317809876196
0.00179922314154	0.0162383515382	0.558078078078	0.00422163779066	0.0	100.0	-0.0561749575088	0.290731286312	3.3677198198e-05	5.80316822731e-05	9.96996996997e-06	5.52623688156e-06	0.0338468468468	0.00100299850075	45640.0	3.04238289707e-05	0.0431136924533	0.00179922314154	0.0164275144276	0.557102367456	0.00713648726003	short_longer_N_45640.3006818_mu_3.04238289707e-05_coi_0.0431136924533_del_eff_0.00179922314154_ada_effect_0.0164275144276_del_frac_0.557102367456_ada_dens_0.00713648726003
0.00406633418632	0.00654618569209	0.918228228228	0.0110493660623	0.0	100.0	-0.0126918199454	0.284836183771	0.000335958280271	2.91659808285e-05	8.16816816817e-07	1.09925037481e-05	0.00170570570571	0.0028155922039	17615.0	1.08075337819e-05	0.0405141019297	0.00406633418632	0.00665949269782	0.918972990997	0.0183240305432	short_longer_N_17615.1527557_mu_1.08075337819e-05_coi_0.0405141019297_del_eff_0.00406633418632_ada_effect_0.00665949269782_del_frac_0.918972990997_ada_dens_0.0183240305432
0.00137313289359	0.0193118490897	0.922672672673	0.00570174606633	0.0	100.0	-0.0435440195685	0.253828754477	5.66978900179e-05	4.77959368875e-05	3.04504504505e-06	6.93553223388e-06	0.00430630630631	0.000854572713643	14497.0	1.34239409009e-05	0.0171191228362	0.00137313289359	0.0196003618011	0.923974658219	0.00918659107177	short_longer_N_14497.156991_mu_1.34239409009e-05_coi_0.0171191228362_del_eff_0.00137313289359_ada_effect_0.0196003618011_del_frac_0.923974658219_ada_dens_0.00918659107177
0.000266773107294	0.00942172593827	0.922432432432	inf	0.0	100.0	-0.113699666639	0.3	0.000125504672915	0.0022256621947	3.98798798799e-06	3.26836581709e-07	0.0281681681682	4.7976011994e-05	16694.0	2.66931979688e-05	0.0176124167775	0.000266773107294	0.0127703284497	0.922974324775	0.000662532319871	short_longer_N_16694.7394139_mu_2.66931979688e-05_coi_0.0176124167775_del_eff_0.000266773107294_ada_effect_0.0127703284497_del_frac_0.922974324775_ada_dens_0.000662532319871
0.000122281977722	0.0163396509949	0.482852852853	0.00329130907367	0.0	100.0	0.0347620154287	0.260081978379	2.60749754339e-05	8.06815220789e-05	1.13213213213e-05	3.90404797601e-06	0.0124834834835	0.000569715142429	13835.0	1.23579131976e-05	0.00881154435477	0.000122281977722	0.0158452817767	0.481577192397	0.00551459773291	short_longer_N_13835.853436_mu_1.23579131976e-05_coi_0.00881154435477_del_eff_0.000122281977722_ada_effect_0.0158452817767_del_frac_0.481577192397_ada_dens_0.00551459773291
0.00241617123265	0.0227364702551	0.902522522523	0.00369847940305	0.0	100.0	-0.0580767681117	0.272226307814	0.000113484830167	6.90784722887e-05	1.95195195195e-06	4.89655172414e-06	0.0047987987988	0.000569715142429	37080.0	1.96653866611e-05	0.0247287073407	0.00241617123265	0.0226787200225	0.90396798933	0.0060342996937	short_longer_N_37080.9882984_mu_1.96653866611e-05_coi_0.0247287073407_del_eff_0.00241617123265_ada_effect_0.0226787200225_del_frac_0.90396798933_ada_dens_0.0060342996937
0.00326967686904	0.0348855395344	0.492552552553	inf	0.0	100.0	-0.0368589198326	0.2225234865	5.93432601828e-05	0.000419050144404	7.28528528529e-06	1.02248875562e-06	0.0177207207207	7.94602698651e-05	31062.0	1.85441437449e-05	0.00942023423215	0.00326967686904	0.0303384925575	0.487079026342	0.0013860554139	short_longer_N_31062.682861_mu_1.85441437449e-05_coi_0.00942023423215_del_eff_0.00326967686904_ada_effect_0.0303384925575_del_frac_0.487079026342_ada_dens_0.0013860554139
0.00204379255252	0.00687006769235	0.956096096096	0.00413305019003	0.0	100.0	-0.0731692148333	0.287918946719	0.000235665959702	6.71229845945e-05	9.12912912913e-07	4.75562218891e-06	0.00272072072072	0.00131784107946	17038.0	2.13617771959e-05	0.0287887906884	0.00204379255252	0.00703259658174	0.956485495165	0.00712389603026	short_longer_N_17038.6906025_mu_2.13617771959e-05_coi_0.0287887906884_del_eff_0.00204379255252_ada_effect_0.00703259658174_del_frac_0.956485495165_ada_dens_0.00712389603026
0.00086625525451	0.0010779950686	0.549009009009	-1.91666666667e-05	0.0	100.0	nan	nan	inf	inf	2.58258258258e-07	2.99850074963e-08	0.0103033033033	5.99700149925e-06	48311.0	2.00509124346e-05	0.0463759100646	0.00086625525451	0.00394789374274	0.551100366789	0.000248636674442	short_longer_N_48311.8504383_mu_2.00509124346e-05_coi_0.0463759100646_del_eff_0.00086625525451_ada_effect_0.00394789374274_del_frac_0.551100366789_ada_dens_0.000248636674442
0.000433390073271	0.00593558846913	0.956066066066	0.00614233612531	0.0	100.0	-0.0653744489865	0.286604230504	5.65153368456e-05	4.70028374908e-05	3.57957957958e-06	6.68065967016e-06	0.013048048048	0.0021964017991	26372.0	1.4812915465e-05	0.0235791343477	0.000433390073271	0.00618629287578	0.956735578526	0.0100523458601	short_longer_N_26372.6224248_mu_1.4812915465e-05_coi_0.0235791343477_del_eff_0.000433390073271_ada_effect_0.00618629287578_del_frac_0.956735578526_ada_dens_0.0100523458601
0.00195778015198	0.0227659214923	0.792402402402	inf	0.0	100.0	-0.0502490600418	0.182532051282	6.58066596831e-05	0.00264423076923	5.2972972973e-06	2.69865067466e-07	0.019015015015	2.09895052474e-05	26728.0	3.37585222004e-05	0.00892730942429	0.00195778015198	0.0257812379903	0.793681227076	0.000518328236663	short_longer_N_26728.8337235_mu_3.37585222004e-05_coi_0.00892730942429_del_eff_0.00195778015198_ada_effect_0.0257812379903_del_frac_0.793681227076_ada_dens_0.000518328236663
0.00669795122517	0.0142978593835	0.648078078078	inf	0.0	100.0	-0.118879700706	0.211666666667	0.000662751706846	0.0153333333333	3.86786786787e-06	1.64917541229e-07	0.0264024024024	1.34932533733e-05	32933.0	2.69660407325e-05	0.0183298143798	0.00669795122517	0.0290171141417	0.648632877626	0.000426065620541	short_longer_N_32933.9135369_mu_2.69660407325e-05_coi_0.0183298143798_del_eff_0.00669795122517_ada_effect_0.0290171141417_del_frac_0.648632877626_ada_dens_0.000426065620541
0.000103913560095	0.00528588564733	0.596396396396	0.0133147361735	0.0	100.0	0.0241367698009	0.262555674391	1.12144595675e-05	2.42405441968e-05	2.37357357357e-05	1.27196401799e-05	0.0294474474474	0.00393403298351	38069.0	2.86361844957e-05	0.00892045780696	0.000103913560095	0.00535479580277	0.593864621541	0.0224500375818	short_longer_N_38069.0130255_mu_2.86361844957e-05_coi_0.00892045780696_del_eff_0.000103913560095_ada_effect_0.00535479580277_del_frac_0.593864621541_ada_dens_0.0224500375818
0.00097348540144	0.00821674658284	0.556276276276	inf	0.0	100.0	-0.121143257114	0.3	0.000267511817571	0.00503968253968	6.61861861862e-06	1.97901049475e-07	0.0531711711712	1.19940029985e-05	37041.0	3.91403381138e-05	0.0345077243157	0.00097348540144	0.0175623054858	0.558852950984	0.000508356900274	short_longer_N_37041.2100174_mu_3.91403381138e-05_coi_0.0345077243157_del_eff_0.00097348540144_ada_effect_0.0175623054858_del_frac_0.558852950984_ada_dens_0.000508356900274
0.000319277310205	0.0116643091728	0.355075075075	inf	0.0	100.0	-0.117404074001	0.3	0.00101180176733	0.009	2.58258258258e-06	1.85907046477e-07	0.0177897897898	2.24887556222e-05	22127.0	1.35486212762e-05	0.0326518894255	0.000319277310205	0.0220774028653	0.351533844615	0.000457249652887	short_longer_N_22127.8990872_mu_1.35486212762e-05_coi_0.0326518894255_del_eff_0.000319277310205_ada_effect_0.0220774028653_del_frac_0.351533844615_ada_dens_0.000457249652887
0.000162456432609	0.0110582937549	0.583333333333	0.00181737953019	0.0	100.0	-0.0318839234083	0.280028449239	1.28103800586e-05	0.000151225101804	2.06066066066e-05	2.06596701649e-06	0.0593483483483	0.000418290854573	19173.0	3.44362483216e-05	0.0130649890684	0.000162456432609	0.0113636671953	0.583111037012	0.00280402960235	short_longer_N_19173.9287316_mu_3.44362483216e-05_coi_0.0130649890684_del_eff_0.000162456432609_ada_effect_0.0113636671953_del_frac_0.583111037012_ada_dens_0.00280402960235
0.00011255128304	0.0014756763643	0.847537537538	-4.16666666667e-06	0.0	100.0	nan	nan	inf	inf	2.04204204204e-07	1.19940029985e-08	0.00353453453453	0.0	40340.0	1.20309918516e-05	0.0115991230595	0.00011255128304	0.0262204141168	0.851450483494	0.000195207649564	short_longer_N_40340.653385_mu_1.20309918516e-05_coi_0.0115991230595_del_eff_0.00011255128304_ada_effect_0.0262204141168_del_frac_0.851450483494_ada_dens_0.000195207649564
0.000122658099714	0.0128331882718	0.438288288288	0.00515117736261	0.0	100.0	0.0201626982387	0.277850168427	2.21202964164e-05	5.26045998106e-05	1.29249249249e-05	6.19490254873e-06	0.0193633633634	0.00109745127436	34066.0	1.52365454985e-05	0.0120438111112	0.000122658099714	0.0128984298375	0.440813604535	0.0086359894683	short_longer_N_34066.4285527_mu_1.52365454985e-05_coi_0.0120438111112_del_eff_0.000122658099714_ada_effect_0.0128984298375_del_frac_0.440813604535_ada_dens_0.0086359894683
0.0015079703332	0.0173328845739	0.388108108108	0.0069548945826	0.0	100.0	0.0041548292241	0.274197736849	3.39491494487e-05	3.95547198249e-05	7.57957957958e-06	8.35082458771e-06	0.00894894894895	0.00107496251874	11295.0	1.15247456561e-05	0.0321790243175	0.0015079703332	0.0176298553736	0.393297765922	0.0122940950228	short_longer_N_11295.5235608_mu_1.15247456561e-05_coi_0.0321790243175_del_eff_0.0015079703332_ada_effect_0.0176298553736_del_frac_0.393297765922_ada_dens_0.0122940950228
0.000211564021625	0.0177513574306	0.653003003003	0.00165944243342	0.0	100.0	-0.0497940205755	0.257797753624	1.71023838849e-05	0.00017028848059	1.54534534535e-05	2.00899550225e-06	0.0466696696697	0.000313343328336	13462.0	2.88087853921e-05	0.0226041619648	0.000211564021625	0.0181657395973	0.652884294765	0.00255801233412	short_longer_N_13462.3073246_mu_2.88087853921e-05_coi_0.0226041619648_del_eff_0.000211564021625_ada_effect_0.0181657395973_del_frac_0.652884294765_ada_dens_0.00255801233412
0.00191026534887	0.021498774434	0.565165165165	0.00178894234945	0.0	100.0	-0.104778806102	0.291854114614	9.88464989754e-05	0.000164170783071	5.51351351351e-06	2.14092953523e-06	0.0286306306306	0.000289355322339	42405.0	2.44149121613e-05	0.0493516239663	0.00191026534887	0.0205875437386	0.563854618206	0.00271150912536	short_longer_N_42405.1128492_mu_2.44149121613e-05_coi_0.0493516239663_del_eff_0.00191026534887_ada_effect_0.0205875437386_del_frac_0.563854618206_ada_dens_0.00271150912536
0.00178546188486	0.0	0.869429429429	0.0	0.0	100.0	-0.125	nan	0.00364412073408	inf	4.74474474474e-07	0.0	0.00385285285285	0.0	13636.0	1.02622407896e-05	0.0283283375081	0.00178546188486	0.00611545549001	0.871207069023	0.000165350737149	short_longer_N_13636.8205391_mu_1.02622407896e-05_coi_0.0283283375081_del_eff_0.00178546188486_ada_effect_0.00611545549001_del_frac_0.871207069023_ada_dens_0.000165350737149
0.000621724334245	0.00763508613693	0.678858858859	0.00160343166241	0.0	100.0	-0.0840682275642	0.286773334537	5.21148679488e-05	0.000240155014976	6.82282282282e-06	1.5952023988e-06	0.0321711711712	0.000428785607196	17776.0	2.93871420591e-05	0.029618350483	0.000621724334245	0.0073078214752	0.67864288096	0.00226057058769	short_longer_N_17776.5944394_mu_2.93871420591e-05_coi_0.029618350483_del_eff_0.000621724334245_ada_effect_0.0073078214752_del_frac_0.67864288096_ada_dens_0.00226057058769
0.000119131152094	0.0056171524087	0.305555555556	inf	0.0	100.0	-0.08665292632	0.294663978495	5.82669950457e-05	0.000709775171066	9.26126126126e-06	6.47676161919e-07	0.0428498498498	0.00019940029985	14250.0	1.82465352187e-05	0.0153272945275	0.000119131152094	0.0063110269296	0.305018339446	0.00115758933832	short_longer_N_14250.321937_mu_1.82465352187e-05_coi_0.0153272945275_del_eff_0.000119131152094_ada_effect_0.0063110269296_del_frac_0.305018339446_ada_dens_0.00115758933832
0.00256528947193	0.00348261768679	0.47984984985	inf	0.0	100.0	-0.108078099221	0.284146110057	0.000532759278237	0.000501364416734	1.91591591592e-06	8.12593703148e-07	0.0138198198198	0.000308845577211	17029.0	1.16371645358e-05	0.0394398867811	0.00256528947193	0.00333944702285	0.476575525175	0.00177166984912	short_longer_N_17029.5491028_mu_1.16371645358e-05_coi_0.0394398867811_del_eff_0.00256528947193_ada_effect_0.00333944702285_del_frac_0.476575525175_ada_dens_0.00177166984912
0.00504933763214	0.00490401726975	0.433273273273	inf	0.0	100.0	-0.120410955679	0.3	0.000244524843186	0.0183333333333	9.00900900901e-06	1.37931034483e-07	0.0656096096096	2.69865067466e-05	41660.0	3.63667719784e-05	0.0120808561632	0.00504933763214	0.0110878740175	0.435811937312	0.000426818676187	short_longer_N_41660.7409265_mu_3.63667719784e-05_coi_0.0120808561632_del_eff_0.00504933763214_ada_effect_0.0110878740175_del_frac_0.435811937312_ada_dens_0.000426818676187
0.00478512511674	0.00742804898778	0.63039039039	0.00210418241947	0.0	100.0	-0.0568291985315	0.290615725863	3.83462635386e-05	0.000138133644725	8.96696696697e-06	2.3808095952e-06	0.0339159159159	0.000662668665667	34212.0	3.46117947992e-05	0.0221744214962	0.00478512511674	0.00741520862769	0.630376792264	0.00335151947434	short_longer_N_34212.999184_mu_3.46117947992e-05_coi_0.0221744214962_del_eff_0.00478512511674_ada_effect_0.00741520862769_del_frac_0.630376792264_ada_dens_0.00335151947434
0.000359350709092	0.00511682049259	0.326066066066	0.00535394218657	0.0	100.0	-0.0208194901867	0.28634286624	3.49214507271e-05	5.82595113965e-05	9.13513513514e-06	5.55322338831e-06	0.0234564564565	0.00170614692654	27841.0	1.41830524097e-05	0.0170012364636	0.000359350709092	0.005248961143	0.327275758586	0.00882094616855	short_longer_N_27841.5335932_mu_1.41830524097e-05_coi_0.0170012364636_del_eff_0.000359350709092_ada_effect_0.005248961143_del_frac_0.327275758586_ada_dens_0.00882094616855
0.00205954486522	0.00898632506928	0.532402402402	inf	0.0	100.0	-0.0969841689636	0.3	9.53944687867e-05	0.0014989010989	6.48048048048e-06	3.80809595202e-07	0.0351531531532	9.44527736132e-05	14637.0	2.35067924311e-05	0.0314946238988	0.00205954486522	0.00966410679541	0.529593197733	0.000743116696111	short_longer_N_14637.8758829_mu_2.35067924311e-05_coi_0.0314946238988_del_eff_0.00205954486522_ada_effect_0.00966410679541_del_frac_0.529593197733_ada_dens_0.000743116696111
0.00103833807516	0.0307944536971	0.716396396396	0.00145568688723	0.0	100.0	-0.0331195592218	0.173752634256	1.6501327191e-05	0.00018636321362	1.22762762763e-05	1.6311844078e-06	0.0254234234234	0.000191904047976	12595.0	3.90499790379e-05	0.0123149832537	0.00103833807516	0.0306193052088	0.718406135378	0.00201899407762	short_longer_N_12595.6071563_mu_3.90499790379e-05_coi_0.0123149832537_del_eff_0.00103833807516_ada_effect_0.0306193052088_del_frac_0.718406135378_ada_dens_0.00201899407762
0.000668254123408	0.0110325782857	0.660810810811	0.00512040589885	0.0	100.0	-0.0487553488951	0.288327403989	2.49420133013e-05	4.66686622944e-05	9.18918918919e-06	6.50074962519e-06	0.0297717717718	0.00126836581709	39568.0	2.87157175742e-05	0.0278752489	0.000668254123408	0.0108854306476	0.660886962321	0.00896225863003	short_longer_N_39568.7646083_mu_2.87157175742e-05_coi_0.0278752489_del_eff_0.000668254123408_ada_effect_0.0108854306476_del_frac_0.660886962321_ada_dens_0.00896225863003
0.00175825432307	0.00256466422254	0.278858858859	inf	0.0	100.0	-0.0992346688651	0.3	4.64143133781e-05	0.00544877344877	1.10690690691e-05	1.43928035982e-07	0.0668258258258	4.64767616192e-05	11109.0	2.68416772727e-05	0.0335412214474	0.00175825432307	0.00328855923185	0.280510170057	0.00053318217902	short_longer_N_11109.1611669_mu_2.68416772727e-05_coi_0.0335412214474_del_eff_0.00175825432307_ada_effect_0.00328855923185_del_frac_0.280510170057_ada_dens_0.00053318217902
0.000311050528548	0.0108039012376	0.365285285285	0.00515280216596	0.0	100.0	0.0130718696268	0.240521912569	8.50195613473e-06	4.9908702215e-05	2.80840840841e-05	6.06896551724e-06	0.0355105105105	0.0012383808096	11121.0	3.72687385565e-05	0.013701957261	0.000311050528548	0.0110538738718	0.367289096365	0.00835104031363	short_longer_N_11121.0912128_mu_3.72687385565e-05_coi_0.013701957261_del_eff_0.000311050528548_ada_effect_0.0110538738718_del_frac_0.367289096365_ada_dens_0.00835104031363
0.000356602235469	0.00085707720895	0.284384384384	-1.5e-05	0.0	100.0	-0.111364931607	nan	0.000188799372935	inf	5.92792792793e-06	2.09895052474e-08	0.037960960961	2.99850074963e-06	13563.0	1.6482178825e-05	0.00882508547947	0.000356602235469	0.00418511345393	0.283761253751	0.000227624535741	short_longer_N_13563.8334455_mu_1.6482178825e-05_coi_0.00882508547947_del_eff_0.000356602235469_ada_effect_0.00418511345393_del_frac_0.283761253751_ada_dens_0.000227624535741
0.00514324341859	0.019384301952	0.981831831832	inf	0.0	100.0	-0.102868889034	0.26424982382	0.000986291721861	0.000474079294233	3.78378378378e-07	8.60569715142e-07	0.00183183183183	0.000124437781109	17056.0	3.17015823259e-05	0.0425873000659	0.00514324341859	0.0198121820865	0.982744248083	0.00125776604617	short_longer_N_17056.9883261_mu_3.17015823259e-05_coi_0.0425873000659_del_eff_0.00514324341859_ada_effect_0.0198121820865_del_frac_0.982744248083_ada_dens_0.00125776604617
0.000118583612076	0.00116337765189	0.800510510511	-2.83333333333e-05	0.0	100.0	-0.125	nan	inf	inf	1.21321321321e-06	5.09745127436e-08	0.0204594594595	2.3988005997e-05	20881.0	1.8365001149e-05	0.0297094523216	0.000118583612076	0.0043723364278	0.799683227743	0.00030950206752	short_longer_N_20881.8451833_mu_1.8365001149e-05_coi_0.0297094523216_del_eff_0.000118583612076_ada_effect_0.0043723364278_del_frac_0.799683227743_ada_dens_0.00030950206752
0.000657061269775	0.0139567555833	0.774594594595	0.00250574927736	0.0	100.0	-0.0412923051493	0.276222075895	6.6503974069e-05	0.000116555453466	3.54954954955e-06	2.92953523238e-06	0.00872372372372	0.000488755622189	13197.0	1.11063425208e-05	0.0230776409133	0.000657061269775	0.0138743955361	0.77892630877	0.00407008239377	short_longer_N_13197.6314427_mu_1.11063425208e-05_coi_0.0230776409133_del_eff_0.000657061269775_ada_effect_0.0138743955361_del_frac_0.77892630877_ada_dens_0.00407008239377
0.00051868652829	0.000452230118859	0.33015015015	-8.33333333333e-06	0.0	100.0	-0.124308072473	nan	0.00206565793657	inf	4.15615615616e-06	2.99850074963e-09	0.0456936936937	1.49925037481e-06	41460.0	2.69037871435e-05	0.00975139397756	0.00051868652829	0.00471401684808	0.327775925308	0.00019486323581	short_longer_N_41460.007879_mu_2.69037871435e-05_coi_0.00975139397756_del_eff_0.00051868652829_ada_effect_0.00471401684808_del_frac_0.327775925308_ada_dens_0.00019486323581
0.000124556134477	0.0112289915498	0.781111111111	0.00126551435695	0.0	100.0	-0.0522746927884	0.26414037662	1.5724483053e-05	0.000309427732942	1.83603603604e-05	1.25937031484e-06	0.0612432432432	0.00028035982009	10955.0	3.11639900664e-05	0.0140967842953	0.000124556134477	0.0107113270802	0.78342780927	0.00181281207054	short_longer_N_10955.230192_mu_3.11639900664e-05_coi_0.0140967842953_del_eff_0.000124556134477_ada_effect_0.0107113270802_del_frac_0.78342780927_ada_dens_0.00181281207054
0.00512747204298	0.00542914340403	0.944804804805	0.00152672358749	0.0	100.0	-0.0744592221593	0.293463663571	0.0006888894618	0.000269484082859	5.04504504505e-07	1.34032983508e-06	0.0024954954955	0.000386806596702	10949.0	1.58764566402e-05	0.0354748298505	0.00512747204298	0.0052449326198	0.945481827276	0.00237515467642	short_longer_N_10949.3525552_mu_1.58764566402e-05_coi_0.0354748298505_del_eff_0.00512747204298_ada_effect_0.0052449326198_del_frac_0.945481827276_ada_dens_0.00237515467642
